Date,Price,Stock
1995-07-03,9.0474,PPL US Equity
1995-07-05,8.9894,PPL US Equity
1995-07-06,9.0474,PPL US Equity
1995-07-07,8.9314,PPL US Equity
1995-07-10,8.9894,PPL US Equity
1995-07-11,8.9894,PPL US Equity
1995-07-12,8.9894,PPL US Equity
1995-07-13,8.9894,PPL US Equity
1995-07-14,8.9894,PPL US Equity
1995-07-17,8.9894,PPL US Equity
1995-07-18,8.9894,PPL US Equity
1995-07-19,8.9314,PPL US Equity
1995-07-20,8.8734,PPL US Equity
1995-07-21,8.9314,PPL US Equity
1995-07-24,9.0474,PPL US Equity
1995-07-25,9.0474,PPL US Equity
1995-07-26,9.1054,PPL US Equity
1995-07-27,9.1054,PPL US Equity
1995-07-28,9.0474,PPL US Equity
1995-07-31,8.9314,PPL US Equity
1995-08-01,8.7574,PPL US Equity
1995-08-02,8.8154,PPL US Equity
1995-08-03,8.7574,PPL US Equity
1995-08-04,8.6994,PPL US Equity
1995-08-07,8.6994,PPL US Equity
1995-08-08,8.8154,PPL US Equity
1995-08-09,8.8154,PPL US Equity
1995-08-10,8.8154,PPL US Equity
1995-08-11,8.7574,PPL US Equity
1995-08-14,9.9753,PPL US Equity
1995-08-15,9.8593,PPL US Equity
1995-08-16,10.0333,PPL US Equity
1995-08-17,9.9753,PPL US Equity
1995-08-18,10.0913,PPL US Equity
1995-08-21,10.0333,PPL US Equity
1995-08-22,10.0333,PPL US Equity
1995-08-23,10.1493,PPL US Equity
1995-08-24,10.2073,PPL US Equity
1995-08-25,10.2653,PPL US Equity
1995-08-28,10.1493,PPL US Equity
1995-08-29,10.1493,PPL US Equity
1995-08-30,10.0913,PPL US Equity
1995-08-31,10.1493,PPL US Equity
1995-09-01,10.2653,PPL US Equity
1995-09-05,10.2073,PPL US Equity
1995-09-06,10.0913,PPL US Equity
1995-09-07,10.0333,PPL US Equity
1995-09-08,10.1493,PPL US Equity
1995-09-11,10.1493,PPL US Equity
1995-09-12,10.1493,PPL US Equity
1995-09-13,10.2073,PPL US Equity
1995-09-14,10.2653,PPL US Equity
1995-09-15,10.2073,PPL US Equity
1995-09-18,10.2073,PPL US Equity
1995-09-19,10.2653,PPL US Equity
1995-09-20,10.3233,PPL US Equity
1995-09-21,10.2073,PPL US Equity
1995-09-22,10.2073,PPL US Equity
1995-09-25,10.4393,PPL US Equity
1995-09-26,10.6133,PPL US Equity
1995-09-27,10.7293,PPL US Equity
1995-09-28,10.7293,PPL US Equity
1995-09-29,10.8453,PPL US Equity
1995-10-02,10.7873,PPL US Equity
1995-10-03,10.8453,PPL US Equity
1995-10-04,10.8453,PPL US Equity
1995-10-05,10.7873,PPL US Equity
1995-10-06,10.7873,PPL US Equity
1995-10-09,10.7873,PPL US Equity
1995-10-10,10.8453,PPL US Equity
1995-10-11,11.0193,PPL US Equity
1995-10-12,11.0193,PPL US Equity
1995-10-13,10.9613,PPL US Equity
1995-10-16,10.7873,PPL US Equity
1995-10-17,10.9033,PPL US Equity
1995-10-18,10.8453,PPL US Equity
1995-10-19,10.7873,PPL US Equity
1995-10-20,10.9033,PPL US Equity
1995-10-23,10.7873,PPL US Equity
1995-10-24,10.8453,PPL US Equity
1995-10-25,10.6713,PPL US Equity
1995-10-26,10.6713,PPL US Equity
1995-10-27,10.4973,PPL US Equity
1995-10-30,10.5553,PPL US Equity
1995-10-31,10.4393,PPL US Equity
1995-11-01,10.3813,PPL US Equity
1995-11-02,10.5553,PPL US Equity
1995-11-03,10.6713,PPL US Equity
1995-11-06,10.6713,PPL US Equity
1995-11-07,10.6133,PPL US Equity
1995-11-08,10.7873,PPL US Equity
1995-11-09,10.7293,PPL US Equity
1995-11-10,10.6713,PPL US Equity
1995-11-13,10.7873,PPL US Equity
1995-11-14,10.8453,PPL US Equity
1995-11-15,10.9033,PPL US Equity
1995-11-16,10.9613,PPL US Equity
1995-11-17,10.9033,PPL US Equity
1995-11-20,10.8453,PPL US Equity
1995-11-21,10.8453,PPL US Equity
1995-11-22,10.8453,PPL US Equity
1995-11-24,12.0052,PPL US Equity
1995-11-27,11.5992,PPL US Equity
1995-11-28,11.4832,PPL US Equity
1995-11-29,11.5412,PPL US Equity
1995-11-30,11.5412,PPL US Equity
1995-12-01,11.5412,PPL US Equity
1995-12-04,11.5412,PPL US Equity
1995-12-05,11.5992,PPL US Equity
1995-12-06,11.5992,PPL US Equity
1995-12-07,11.4832,PPL US Equity
1995-12-08,11.4832,PPL US Equity
1995-12-11,11.4252,PPL US Equity
1995-12-12,11.3672,PPL US Equity
1995-12-13,11.4252,PPL US Equity
1995-12-14,11.4832,PPL US Equity
1995-12-15,11.6572,PPL US Equity
1995-12-18,11.4832,PPL US Equity
1995-12-19,11.6572,PPL US Equity
1995-12-20,11.5992,PPL US Equity
1995-12-21,11.5992,PPL US Equity
1995-12-22,11.5412,PPL US Equity
1995-12-26,11.5992,PPL US Equity
1995-12-27,11.5992,PPL US Equity
1995-12-28,11.5992,PPL US Equity
1995-12-29,11.5992,PPL US Equity
1996-01-02,11.5992,PPL US Equity
1996-01-03,11.5992,PPL US Equity
1996-01-04,11.6572,PPL US Equity
1996-01-05,11.7732,PPL US Equity
1996-01-08,11.7152,PPL US Equity
1996-01-09,11.6572,PPL US Equity
1996-01-10,11.6572,PPL US Equity
1996-01-11,11.7732,PPL US Equity
1996-01-12,11.5992,PPL US Equity
1996-01-15,11.5992,PPL US Equity
1996-01-16,11.8892,PPL US Equity
1996-01-17,11.8892,PPL US Equity
1996-01-18,11.7732,PPL US Equity
1996-01-19,11.8312,PPL US Equity
1996-01-22,11.7732,PPL US Equity
1996-01-23,11.7152,PPL US Equity
1996-01-24,11.6572,PPL US Equity
1996-01-25,11.5992,PPL US Equity
1996-01-26,11.6572,PPL US Equity
1996-01-29,11.8312,PPL US Equity
1996-01-30,11.8892,PPL US Equity
1996-01-31,11.9472,PPL US Equity
1996-02-01,11.8892,PPL US Equity
1996-02-02,11.7732,PPL US Equity
1996-02-05,11.8312,PPL US Equity
1996-02-06,11.8892,PPL US Equity
1996-02-07,11.8892,PPL US Equity
1996-02-08,11.8892,PPL US Equity
1996-02-09,11.8892,PPL US Equity
1996-02-12,11.8892,PPL US Equity
1996-02-13,12.0052,PPL US Equity
1996-02-14,11.8892,PPL US Equity
1996-02-15,11.7732,PPL US Equity
1996-02-16,11.8312,PPL US Equity
1996-02-20,11.6572,PPL US Equity
1996-02-21,11.6572,PPL US Equity
1996-02-22,11.7152,PPL US Equity
1996-02-23,11.7732,PPL US Equity
1996-02-26,11.5992,PPL US Equity
1996-02-27,11.5992,PPL US Equity
1996-02-28,11.6572,PPL US Equity
1996-02-29,11.5412,PPL US Equity
1996-03-01,11.5412,PPL US Equity
1996-03-04,11.6572,PPL US Equity
1996-03-05,11.5412,PPL US Equity
1996-03-06,11.4252,PPL US Equity
1996-03-07,11.4832,PPL US Equity
1996-03-08,11.1932,PPL US Equity
1996-03-11,11.1932,PPL US Equity
1996-03-12,11.0773,PPL US Equity
1996-03-13,11.0193,PPL US Equity
1996-03-14,10.9613,PPL US Equity
1996-03-15,10.9613,PPL US Equity
1996-03-18,11.2512,PPL US Equity
1996-03-19,11.1352,PPL US Equity
1996-03-20,11.1352,PPL US Equity
1996-03-21,11.1352,PPL US Equity
1996-03-22,11.1932,PPL US Equity
1996-03-25,11.1352,PPL US Equity
1996-03-26,11.3092,PPL US Equity
1996-03-27,11.3672,PPL US Equity
1996-03-28,11.3092,PPL US Equity
1996-03-29,11.3092,PPL US Equity
1996-04-01,11.3092,PPL US Equity
1996-04-02,11.3092,PPL US Equity
1996-04-03,11.2512,PPL US Equity
1996-04-04,11.1352,PPL US Equity
1996-04-08,10.7293,PPL US Equity
1996-04-09,10.6713,PPL US Equity
1996-04-10,10.6133,PPL US Equity
1996-04-11,10.3233,PPL US Equity
1996-04-12,10.3233,PPL US Equity
1996-04-15,10.4973,PPL US Equity
1996-04-16,10.4393,PPL US Equity
1996-04-17,10.3813,PPL US Equity
1996-04-18,10.4973,PPL US Equity
1996-04-19,10.3233,PPL US Equity
1996-04-22,10.3813,PPL US Equity
1996-04-23,10.3813,PPL US Equity
1996-04-24,10.4393,PPL US Equity
1996-04-25,10.4393,PPL US Equity
1996-04-26,10.3813,PPL US Equity
1996-04-29,10.3813,PPL US Equity
1996-04-30,10.4973,PPL US Equity
1996-05-01,10.6133,PPL US Equity
1996-05-02,10.4393,PPL US Equity
1996-05-03,10.3233,PPL US Equity
1996-05-06,10.3233,PPL US Equity
1996-05-07,10.3813,PPL US Equity
1996-05-08,10.6133,PPL US Equity
1996-05-09,10.6133,PPL US Equity
1996-05-10,10.8453,PPL US Equity
1996-05-13,11.0193,PPL US Equity
1996-05-14,10.9613,PPL US Equity
1996-05-15,10.8453,PPL US Equity
1996-05-16,10.7873,PPL US Equity
1996-05-17,10.8453,PPL US Equity
1996-05-20,10.7293,PPL US Equity
1996-05-21,10.6133,PPL US Equity
1996-05-22,11.0193,PPL US Equity
1996-05-23,11.0193,PPL US Equity
1996-05-24,11.0773,PPL US Equity
1996-05-28,10.9033,PPL US Equity
1996-05-29,10.7873,PPL US Equity
1996-05-30,10.7293,PPL US Equity
1996-05-31,10.6133,PPL US Equity
1996-06-03,10.4973,PPL US Equity
1996-06-04,10.6713,PPL US Equity
1996-06-05,10.7293,PPL US Equity
1996-06-06,10.4393,PPL US Equity
1996-06-07,10.4393,PPL US Equity
1996-06-10,10.4973,PPL US Equity
1996-06-11,10.4393,PPL US Equity
1996-06-12,10.3813,PPL US Equity
1996-06-13,10.4393,PPL US Equity
1996-06-14,10.3813,PPL US Equity
1996-06-17,10.3233,PPL US Equity
1996-06-18,10.4393,PPL US Equity
1996-06-19,10.5553,PPL US Equity
1996-06-20,10.5553,PPL US Equity
1996-06-21,10.6133,PPL US Equity
1996-06-24,10.6713,PPL US Equity
1996-06-25,10.6713,PPL US Equity
1996-06-26,10.6133,PPL US Equity
1996-06-27,10.7873,PPL US Equity
1996-06-28,10.9613,PPL US Equity
1996-07-01,11.0193,PPL US Equity
1996-07-02,11.0193,PPL US Equity
1996-07-03,11.0193,PPL US Equity
1996-07-05,10.6133,PPL US Equity
1996-07-08,10.5553,PPL US Equity
1996-07-09,10.4393,PPL US Equity
1996-07-10,10.6133,PPL US Equity
1996-07-11,10.6133,PPL US Equity
1996-07-12,10.7293,PPL US Equity
1996-07-15,10.6713,PPL US Equity
1996-07-16,10.3813,PPL US Equity
1996-07-17,10.3813,PPL US Equity
1996-07-18,10.4393,PPL US Equity
1996-07-19,10.4393,PPL US Equity
1996-07-22,10.3233,PPL US Equity
1996-07-23,10.4393,PPL US Equity
1996-07-24,10.6133,PPL US Equity
1996-07-25,10.6713,PPL US Equity
1996-07-26,10.4973,PPL US Equity
1996-07-29,10.3813,PPL US Equity
1996-07-30,10.3233,PPL US Equity
1996-07-31,10.3813,PPL US Equity
1996-08-01,10.5553,PPL US Equity
1996-08-02,10.6713,PPL US Equity
1996-08-05,10.8453,PPL US Equity
1996-08-06,10.6713,PPL US Equity
1996-08-07,10.5553,PPL US Equity
1996-08-08,10.4973,PPL US Equity
1996-08-09,10.4393,PPL US Equity
1996-08-12,10.4973,PPL US Equity
1996-08-13,10.4973,PPL US Equity
1996-08-14,10.4393,PPL US Equity
1996-08-15,10.4393,PPL US Equity
1996-08-16,10.6133,PPL US Equity
1996-08-19,10.6713,PPL US Equity
1996-08-20,10.4973,PPL US Equity
1996-08-21,10.5553,PPL US Equity
1996-08-22,10.6133,PPL US Equity
1996-08-23,10.6713,PPL US Equity
1996-08-26,10.6133,PPL US Equity
1996-08-27,10.5553,PPL US Equity
1996-08-28,10.5553,PPL US Equity
1996-08-29,10.4393,PPL US Equity
1996-08-30,10.4393,PPL US Equity
1996-09-03,10.3813,PPL US Equity
1996-09-04,10.3813,PPL US Equity
1996-09-05,10.3233,PPL US Equity
1996-09-06,10.0913,PPL US Equity
1996-09-09,10.1493,PPL US Equity
1996-09-10,10.0913,PPL US Equity
1996-09-11,10.1493,PPL US Equity
1996-09-12,10.2073,PPL US Equity
1996-09-13,10.4393,PPL US Equity
1996-09-16,10.3233,PPL US Equity
1996-09-17,10.4973,PPL US Equity
1996-09-18,10.4393,PPL US Equity
1996-09-19,10.4973,PPL US Equity
1996-09-20,10.4973,PPL US Equity
1996-09-23,10.4973,PPL US Equity
1996-09-24,10.3813,PPL US Equity
1996-09-25,10.3233,PPL US Equity
1996-09-26,10.4973,PPL US Equity
1996-09-27,10.2653,PPL US Equity
1996-09-30,10.1493,PPL US Equity
1996-10-01,10.3233,PPL US Equity
1996-10-02,10.3813,PPL US Equity
1996-10-03,10.3233,PPL US Equity
1996-10-04,10.4393,PPL US Equity
1996-10-07,10.4973,PPL US Equity
1996-10-08,10.4973,PPL US Equity
1996-10-09,10.4973,PPL US Equity
1996-10-10,10.4393,PPL US Equity
1996-10-11,10.4973,PPL US Equity
1996-10-14,10.4973,PPL US Equity
1996-10-15,10.5553,PPL US Equity
1996-10-16,10.4973,PPL US Equity
1996-10-17,10.5553,PPL US Equity
1996-10-18,10.4973,PPL US Equity
1996-10-21,10.5553,PPL US Equity
1996-10-22,10.5553,PPL US Equity
1996-10-23,10.4973,PPL US Equity
1996-10-24,10.4393,PPL US Equity
1996-10-25,10.4393,PPL US Equity
1996-10-28,10.4393,PPL US Equity
1996-10-29,10.6713,PPL US Equity
1996-10-30,10.8453,PPL US Equity
1996-10-31,10.8453,PPL US Equity
1996-11-01,10.8453,PPL US Equity
1996-11-04,10.9613,PPL US Equity
1996-11-05,11.1352,PPL US Equity
1996-11-06,11.2512,PPL US Equity
1996-11-07,11.2512,PPL US Equity
1996-11-08,11.2512,PPL US Equity
1996-11-11,11.2512,PPL US Equity
1996-11-12,11.3092,PPL US Equity
1996-11-13,11.2512,PPL US Equity
1996-11-14,11.1932,PPL US Equity
1996-11-15,11.1932,PPL US Equity
1996-11-18,11.3092,PPL US Equity
1996-11-19,11.1352,PPL US Equity
1996-11-20,11.0773,PPL US Equity
1996-11-21,11.0773,PPL US Equity
1996-11-22,10.7293,PPL US Equity
1996-11-25,10.9613,PPL US Equity
1996-11-26,10.7873,PPL US Equity
1996-11-27,10.6713,PPL US Equity
1996-11-29,10.6133,PPL US Equity
1996-12-02,10.6713,PPL US Equity
1996-12-03,10.6713,PPL US Equity
1996-12-04,10.9033,PPL US Equity
1996-12-05,10.9033,PPL US Equity
1996-12-06,10.5553,PPL US Equity
1996-12-09,10.8453,PPL US Equity
1996-12-10,10.7293,PPL US Equity
1996-12-11,10.6713,PPL US Equity
1996-12-12,10.5553,PPL US Equity
1996-12-13,10.5553,PPL US Equity
1996-12-16,10.6133,PPL US Equity
1996-12-17,10.4973,PPL US Equity
1996-12-18,10.4973,PPL US Equity
1996-12-19,10.6713,PPL US Equity
1996-12-20,10.7873,PPL US Equity
1996-12-23,10.7293,PPL US Equity
1996-12-24,10.7293,PPL US Equity
1996-12-26,10.7293,PPL US Equity
1996-12-27,10.7873,PPL US Equity
1996-12-30,10.7873,PPL US Equity
1996-12-31,10.6713,PPL US Equity
1997-01-02,10.6713,PPL US Equity
1997-01-03,10.7293,PPL US Equity
1997-01-06,10.6713,PPL US Equity
1997-01-07,10.7873,PPL US Equity
1997-01-08,10.7873,PPL US Equity
1997-01-09,10.9613,PPL US Equity
1997-01-10,11.0773,PPL US Equity
1997-01-13,10.9613,PPL US Equity
1997-01-14,10.9613,PPL US Equity
1997-01-15,10.8453,PPL US Equity
1997-01-16,10.9033,PPL US Equity
1997-01-17,10.9613,PPL US Equity
1997-01-20,10.9033,PPL US Equity
1997-01-21,11.0193,PPL US Equity
1997-01-22,10.9033,PPL US Equity
1997-01-23,11.0193,PPL US Equity
1997-01-24,10.8453,PPL US Equity
1997-01-27,10.7873,PPL US Equity
1997-01-28,10.6713,PPL US Equity
1997-01-29,10.5553,PPL US Equity
1997-01-30,10.5553,PPL US Equity
1997-01-31,10.4973,PPL US Equity
1997-02-03,10.5553,PPL US Equity
1997-02-04,10.5553,PPL US Equity
1997-02-05,10.4973,PPL US Equity
1997-02-06,10.4973,PPL US Equity
1997-02-07,10.6133,PPL US Equity
1997-02-10,10.5553,PPL US Equity
1997-02-11,10.4973,PPL US Equity
1997-02-12,10.5553,PPL US Equity
1997-02-13,10.6713,PPL US Equity
1997-02-14,10.7293,PPL US Equity
1997-02-18,10.7293,PPL US Equity
1997-02-19,10.6133,PPL US Equity
1997-02-20,10.6133,PPL US Equity
1997-02-21,10.6133,PPL US Equity
1997-02-24,10.6713,PPL US Equity
1997-02-25,10.6713,PPL US Equity
1997-02-26,10.6133,PPL US Equity
1997-02-27,10.4973,PPL US Equity
1997-02-28,10.6133,PPL US Equity
1997-03-03,10.6133,PPL US Equity
1997-03-04,10.4973,PPL US Equity
1997-03-05,10.5553,PPL US Equity
1997-03-06,10.2653,PPL US Equity
1997-03-07,10.1493,PPL US Equity
1997-03-10,10.2653,PPL US Equity
1997-03-11,10.0913,PPL US Equity
1997-03-12,10.0913,PPL US Equity
1997-03-13,9.8593,PPL US Equity
1997-03-14,9.7433,PPL US Equity
1997-03-17,9.7433,PPL US Equity
1997-03-18,9.6274,PPL US Equity
1997-03-19,9.7433,PPL US Equity
1997-03-20,9.5694,PPL US Equity
1997-03-21,9.5114,PPL US Equity
1997-03-24,9.4534,PPL US Equity
1997-03-25,9.5114,PPL US Equity
1997-03-26,9.3374,PPL US Equity
1997-03-27,9.3954,PPL US Equity
1997-03-31,9.3954,PPL US Equity
1997-04-01,9.2794,PPL US Equity
1997-04-02,9.3954,PPL US Equity
1997-04-03,9.3954,PPL US Equity
1997-04-04,9.2214,PPL US Equity
1997-04-07,9.1634,PPL US Equity
1997-04-08,9.1054,PPL US Equity
1997-04-09,9.1054,PPL US Equity
1997-04-10,8.9894,PPL US Equity
1997-04-11,8.9314,PPL US Equity
1997-04-14,8.8734,PPL US Equity
1997-04-15,8.9314,PPL US Equity
1997-04-16,8.9314,PPL US Equity
1997-04-17,8.8154,PPL US Equity
1997-04-18,8.9894,PPL US Equity
1997-04-21,8.9314,PPL US Equity
1997-04-22,8.8734,PPL US Equity
1997-04-23,8.9894,PPL US Equity
1997-04-24,8.9894,PPL US Equity
1997-04-25,8.8734,PPL US Equity
1997-04-28,8.9894,PPL US Equity
1997-04-29,9.2214,PPL US Equity
1997-04-30,9.1054,PPL US Equity
1997-05-01,9.2214,PPL US Equity
1997-05-02,9.3374,PPL US Equity
1997-05-05,9.6274,PPL US Equity
1997-05-06,9.5694,PPL US Equity
1997-05-07,9.5114,PPL US Equity
1997-05-08,9.5114,PPL US Equity
1997-05-09,9.4534,PPL US Equity
1997-05-12,9.5114,PPL US Equity
1997-05-13,9.4534,PPL US Equity
1997-05-14,9.5694,PPL US Equity
1997-05-15,9.5694,PPL US Equity
1997-05-16,9.5114,PPL US Equity
1997-05-19,9.5694,PPL US Equity
1997-05-20,9.4534,PPL US Equity
1997-05-21,9.3374,PPL US Equity
1997-05-22,9.2794,PPL US Equity
1997-05-23,9.2794,PPL US Equity
1997-05-27,9.2794,PPL US Equity
1997-05-28,9.3374,PPL US Equity
1997-05-29,9.2214,PPL US Equity
1997-05-30,9.2794,PPL US Equity
1997-06-02,9.2794,PPL US Equity
1997-06-03,9.2794,PPL US Equity
1997-06-04,9.2214,PPL US Equity
1997-06-05,9.1054,PPL US Equity
1997-06-06,9.1054,PPL US Equity
1997-06-09,9.2794,PPL US Equity
1997-06-10,9.2794,PPL US Equity
1997-06-11,9.2214,PPL US Equity
1997-06-12,9.2794,PPL US Equity
1997-06-13,9.5114,PPL US Equity
1997-06-16,9.3954,PPL US Equity
1997-06-17,9.3954,PPL US Equity
1997-06-18,9.3374,PPL US Equity
1997-06-19,9.2794,PPL US Equity
1997-06-20,9.2794,PPL US Equity
1997-06-23,9.1634,PPL US Equity
1997-06-24,9.1634,PPL US Equity
1997-06-25,9.1054,PPL US Equity
1997-06-26,9.2214,PPL US Equity
1997-06-27,9.2504,PPL US Equity
1997-06-30,9.2504,PPL US Equity
1997-07-01,9.3084,PPL US Equity
1997-07-02,9.2794,PPL US Equity
1997-07-03,9.3084,PPL US Equity
1997-07-07,9.2214,PPL US Equity
1997-07-08,9.1634,PPL US Equity
1997-07-09,9.2214,PPL US Equity
1997-07-10,9.2504,PPL US Equity
1997-07-11,9.2214,PPL US Equity
1997-07-14,9.2794,PPL US Equity
1997-07-15,9.2794,PPL US Equity
1997-07-16,9.4244,PPL US Equity
1997-07-17,9.3664,PPL US Equity
1997-07-18,9.3374,PPL US Equity
1997-07-21,9.2504,PPL US Equity
1997-07-22,9.2794,PPL US Equity
1997-07-23,9.2214,PPL US Equity
1997-07-24,9.1924,PPL US Equity
1997-07-25,9.0474,PPL US Equity
1997-07-28,9.1634,PPL US Equity
1997-07-29,9.2794,PPL US Equity
1997-07-30,9.3954,PPL US Equity
1997-07-31,9.4824,PPL US Equity
1997-08-01,9.5114,PPL US Equity
1997-08-04,9.4244,PPL US Equity
1997-08-05,9.4244,PPL US Equity
1997-08-06,9.5984,PPL US Equity
1997-08-07,9.5404,PPL US Equity
1997-08-08,9.3664,PPL US Equity
1997-08-11,9.5404,PPL US Equity
1997-08-12,9.5404,PPL US Equity
1997-08-13,9.4534,PPL US Equity
1997-08-14,9.5404,PPL US Equity
1997-08-15,9.5404,PPL US Equity
1997-08-18,9.6563,PPL US Equity
1997-08-19,9.8013,PPL US Equity
1997-08-20,9.8593,PPL US Equity
1997-08-21,9.7433,PPL US Equity
1997-08-22,9.8303,PPL US Equity
1997-08-25,9.7433,PPL US Equity
1997-08-26,9.7433,PPL US Equity
1997-08-27,10.0623,PPL US Equity
1997-08-28,10.0333,PPL US Equity
1997-08-29,10.1783,PPL US Equity
1997-09-02,10.3233,PPL US Equity
1997-09-03,10.4393,PPL US Equity
1997-09-04,10.7003,PPL US Equity
1997-09-05,10.5263,PPL US Equity
1997-09-08,10.3233,PPL US Equity
1997-09-09,10.3523,PPL US Equity
1997-09-10,10.2943,PPL US Equity
1997-09-11,10.2363,PPL US Equity
1997-09-12,10.4393,PPL US Equity
1997-09-15,10.3233,PPL US Equity
1997-09-16,10.5553,PPL US Equity
1997-09-17,10.3523,PPL US Equity
1997-09-18,10.3813,PPL US Equity
1997-09-19,10.3813,PPL US Equity
1997-09-22,10.3523,PPL US Equity
1997-09-23,10.2363,PPL US Equity
1997-09-24,10.2073,PPL US Equity
1997-09-25,10.1783,PPL US Equity
1997-09-26,10.1783,PPL US Equity
1997-09-29,10.2073,PPL US Equity
1997-09-30,10.1493,PPL US Equity
1997-10-01,10.2363,PPL US Equity
1997-10-02,10.3233,PPL US Equity
1997-10-03,10.2363,PPL US Equity
1997-10-06,10.4103,PPL US Equity
1997-10-07,10.3523,PPL US Equity
1997-10-08,10.1783,PPL US Equity
1997-10-09,10.0623,PPL US Equity
1997-10-10,10.1203,PPL US Equity
1997-10-13,10.1493,PPL US Equity
1997-10-14,10.2073,PPL US Equity
1997-10-15,10.1493,PPL US Equity
1997-10-16,10.1493,PPL US Equity
1997-10-17,10.0623,PPL US Equity
1997-10-20,10.2363,PPL US Equity
1997-10-21,10.3233,PPL US Equity
1997-10-22,10.1203,PPL US Equity
1997-10-23,9.8593,PPL US Equity
1997-10-24,10.0333,PPL US Equity
1997-10-27,9.5404,PPL US Equity
1997-10-28,9.8593,PPL US Equity
1997-10-29,10.0623,PPL US Equity
1997-10-30,9.8303,PPL US Equity
1997-10-31,10.0333,PPL US Equity
1997-11-03,9.9753,PPL US Equity
1997-11-04,9.8593,PPL US Equity
1997-11-05,9.8593,PPL US Equity
1997-11-06,9.9753,PPL US Equity
1997-11-07,9.9463,PPL US Equity
1997-11-10,9.9463,PPL US Equity
1997-11-11,10.1493,PPL US Equity
1997-11-12,9.9463,PPL US Equity
1997-11-13,10.1203,PPL US Equity
1997-11-14,10.1783,PPL US Equity
1997-11-17,10.2943,PPL US Equity
1997-11-18,10.2363,PPL US Equity
1997-11-19,10.3523,PPL US Equity
1997-11-20,10.4103,PPL US Equity
1997-11-21,10.6133,PPL US Equity
1997-11-24,10.6133,PPL US Equity
1997-11-25,10.8743,PPL US Equity
1997-11-26,10.8453,PPL US Equity
1997-11-28,10.9033,PPL US Equity
1997-12-01,11.2222,PPL US Equity
1997-12-02,11.0483,PPL US Equity
1997-12-03,10.8453,PPL US Equity
1997-12-04,10.7293,PPL US Equity
1997-12-05,10.7873,PPL US Equity
1997-12-08,10.6713,PPL US Equity
1997-12-09,10.6133,PPL US Equity
1997-12-10,10.5263,PPL US Equity
1997-12-11,10.3813,PPL US Equity
1997-12-12,10.4683,PPL US Equity
1997-12-15,10.4973,PPL US Equity
1997-12-16,10.5843,PPL US Equity
1997-12-17,10.5553,PPL US Equity
1997-12-18,10.4393,PPL US Equity
1997-12-19,10.4393,PPL US Equity
1997-12-22,10.8163,PPL US Equity
1997-12-23,11.0483,PPL US Equity
1997-12-24,11.0193,PPL US Equity
1997-12-26,11.0193,PPL US Equity
1997-12-29,11.2222,PPL US Equity
1997-12-30,11.1932,PPL US Equity
1997-12-31,11.1063,PPL US Equity
1998-01-02,11.0773,PPL US Equity
1998-01-05,10.8453,PPL US Equity
1998-01-06,10.9323,PPL US Equity
1998-01-07,10.8743,PPL US Equity
1998-01-08,10.9323,PPL US Equity
1998-01-09,10.8163,PPL US Equity
1998-01-12,10.9323,PPL US Equity
1998-01-13,10.8163,PPL US Equity
1998-01-14,10.7583,PPL US Equity
1998-01-15,10.6713,PPL US Equity
1998-01-16,10.6133,PPL US Equity
1998-01-20,10.7583,PPL US Equity
1998-01-21,10.7293,PPL US Equity
1998-01-22,10.8163,PPL US Equity
1998-01-23,10.8453,PPL US Equity
1998-01-26,10.5843,PPL US Equity
1998-01-27,10.2363,PPL US Equity
1998-01-28,10.3523,PPL US Equity
1998-01-29,10.2653,PPL US Equity
1998-01-30,10.1783,PPL US Equity
1998-02-02,10.2073,PPL US Equity
1998-02-03,10.1493,PPL US Equity
1998-02-04,10.0623,PPL US Equity
1998-02-05,10.2943,PPL US Equity
1998-02-06,10.3523,PPL US Equity
1998-02-09,10.2653,PPL US Equity
1998-02-10,10.2653,PPL US Equity
1998-02-11,10.2653,PPL US Equity
1998-02-12,10.3233,PPL US Equity
1998-02-13,10.3233,PPL US Equity
1998-02-17,10.4103,PPL US Equity
1998-02-18,10.4393,PPL US Equity
1998-02-19,10.2363,PPL US Equity
1998-02-20,10.3233,PPL US Equity
1998-02-23,10.2073,PPL US Equity
1998-02-24,10.2073,PPL US Equity
1998-02-25,10.4683,PPL US Equity
1998-02-26,10.3813,PPL US Equity
1998-02-27,10.3813,PPL US Equity
1998-03-02,10.4103,PPL US Equity
1998-03-03,10.4683,PPL US Equity
1998-03-04,10.4393,PPL US Equity
1998-03-05,10.3233,PPL US Equity
1998-03-06,10.4103,PPL US Equity
